title,link,price,rating,MRP,Reviews_count,delivery_date,image
"WeCool Moonwalk M1 Bone Conduction Open Ear Headphones, 5.4 Bluetooth Earphones, IPX5 Water & Sweatproof Comfort-fit Earphones with Ear Hook, Ideal for Cycling, Hiking, Sports, Gym, Workout- Black  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDYwNDAxMzc0NDExMzQ0OjE3Mjc0Mjc4OTg6c3BfbXRmOjMwMDI1NTIwNzc1MjMzMjo6MDo6&url=%2FWeCool-Moonwalk-Bone-Conduction-Comfort-fit%2Fdp%2FB0D53HZGBF%2Fref%3Dsr_1_11_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1727427898%26sprefix%3Dheadphones%252Caps%252C349%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"2,299",4.0 out of 5 stars,"9,999","3,233","Sun, 29 Sept",https://m.media-amazon.com/images/I/51UkSINJu8L._AC_UY218_.jpg
"WeCool Moonwalk Mini Ows Bluetooth in Ear Earphones Wireless with Call Noise Reduction,Ideal for Running,Cycling,and Gym,Long Playtime,Dustproof and Waterproof,C-Type Earphones for Android/iOS-Black  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDYwNDAxMzc0NDExMzQ0OjE3Mjc0Mjc4OTg6c3BfbXRmOjMwMDI2NDc0MzAwNDUzMjo6MDo6&url=%2FWeCool-Moonwalk-Mini-Bluetooth-Waterproof%2Fdp%2FB0D53J51Q4%2Fref%3Dsr_1_12_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1727427898%26sprefix%3Dheadphones%252Caps%252C349%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"1,999",4.0 out of 5 stars,"5,999",843,"Mon, 30 Sept",https://m.media-amazon.com/images/I/61yccyEg1ML._AC_UY218_.jpg
"ZEBRONICS Thunder Bluetooth 5.3 Over ear Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, ENC, AUX, Micro SD, Voice Assistant, Comfortable Earcups, Call Function(Teal Green)  ",https://amazon.in//ZEBRONICS-Zeb-Thunder-Bluetooth-Teal-Green/dp/B09B5BS6G4/ref=sr_1_13?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-13,648,3.8 out of 5 stars,"1,699","52,495","Mon, 30 Sept",https://m.media-amazon.com/images/I/61of3lqennL._AC_UY218_.jpg
"boAt Rockerz 450 Pro Bluetooth On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Padded Ear Cushions, Easy Access Controls and Voice Assistant(Luscious Black)  ",https://amazon.in//boAt-Rockerz-450-Pro-Headphones/dp/B08XY16Y6J/ref=sr_1_14?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-14,"1,567",4.1 out of 5 stars,"3,990","18,343","Sun, 29 Sept",https://m.media-amazon.com/images/I/61jlFEwSt+L._AC_UY218_.jpg
"ZEBRONICS Zeb-Thunder PRO On-Ear Wireless Headphone Up to 60 Hours Playback, Wired Mode, USB-C Type Charging(Black)  ",https://amazon.in//Zebronics-Zeb-Thunder-PRO-Headphone-Supporting/dp/B097JPDQR8/ref=sr_1_15?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-15,798,3.8 out of 5 stars,"1,899","52,495","Sun, 29 Sept",https://m.media-amazon.com/images/I/618Z0eTNM6L._AC_UY218_.jpg
"JBL Tune 710BT by Harman, 50 Hours Playtime with Quick Charging Wireless Over Ear Headphones with Mic, Dual Pairing, AUX & Voice Assistant Support for Mobile Phones (Black)  ",https://amazon.in//JBL-Playtime-Charging-Headphones-Assistant/dp/B096G2RN6D/ref=sr_1_16?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-16,"2,998",3.8 out of 5 stars,"5,999","46,386",N/A,https://m.media-amazon.com/images/I/51zT3KmLMDL._AC_UY218_.jpg
"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, ENC, AUX, Micro SD, Voice Assistant, Comfortable Earcups, Call Function(Sea Green)  ",https://amazon.in//ZEBRONICS-Zeb-Thunder-Connectivity-Sea-Green/dp/B09B5CPV71/ref=sr_1_17?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-17,648,3.8 out of 5 stars,"1,399","52,495","Sun, 29 Sept",https://m.media-amazon.com/images/I/61smYWXWx9L._AC_UY218_.jpg
"boAt Rockerz 425 Bluetooth Wireless On Ear Headphones Signature Sound, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2, Dual Pairing with Mic (Ash Grey)  ",https://amazon.in//Rockerz-425-Bluetooth-Headphones-Signature/dp/B09QL3K2GD/ref=sr_1_18?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-18,"1,298",3.9 out of 5 stars,"2,999","2,317","Mon, 30 Sept",https://m.media-amazon.com/images/I/61R4Tj5podL._AC_UY218_.jpg
"boAt Rockerz 460 Wireless Over Ear Headphones w/Up to 30hrs Playtime, 40mm Drivers, BEAST™ Mode, ENx™, Dual Pairing, BT v5.2, Instant Voice Assistant, Adaptive Fit(Active Black)  ",https://amazon.in//boAt-Rockerz-460-Headphones-Assistant/dp/B0CC2G8L22/ref=sr_1_19?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-19,"1,299",3.8 out of 5 stars,"2,490",125,"Sun, 29 Sept",https://m.media-amazon.com/images/I/71YaGWgqDrL._AC_UY218_.jpg
"Zebronics Zeb-Storm Wired On Ear Headphone with 3.5mm Jack, Built-in Microphone for Calling, 1.5 Meter Cable, Soft Ear Cushion, Adjustable Headband, Foldable Ear Cups and Lightweight Design (Black)  ",https://amazon.in//ZEBRONICS-Zeb-Storm-Microphone-Adjustable-Lightweight/dp/B0B4G44RFS/ref=sr_1_20?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.HpWI2eB2JTDRxFQ8P0ttlhvbCo3IaZC_ZDRPnADxOCw7_702F2xoEO2X6aUOZsF3HhLI02aUImHQ2K_70FmOvhhWbT9Lbxft67tyNWTXF9h8W8hqZuzMfcIeHi5USH5x2wWyGXOpoFCyQMeEO_5TVINwZrxbd6AutY2fRQThnMU_7WgTg3HKrjftNO9LmvvGRe_GEZoiYRdRup2NVKQBtjGB2BSD9q812Q6woTdD-w4.oDhUs0PocwR2fIEferRkIrqZwKmIK0-SmEdhWsUqeOc&dib_tag=se&keywords=headphones&qid=1727427898&sprefix=headphones%2Caps%2C349&sr=8-20,398,3.6 out of 5 stars,799,"2,461","Sun, 29 Sept",https://m.media-amazon.com/images/I/61FrvQMXxJL._AC_UY218_.jpg
